ID,Year_Birth,Age,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,TotalSpend,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Response,TotalCampaignsAccepted,Complain
693,1953,71,PhD,Married,28000.0,0,0,2022-03-31,67,102,9,213,13,49,10,396,3,5,2,5,8,0,0,0,0,0,0,0,0
694,1974,50,Graduation,Together,73700.0,0,0,2022-10-04,42,117,27,188,143,7,174,656,1,3,1,11,3,0,0,0,1,0,1,1,0
695,1989,35,Graduation,Single,33300.0,0,1,2020-05-31,63,353,29,38,25,161,75,681,3,4,0,7,4,1,0,0,0,0,0,1,0
696,1973,51,PhD,Married,39700.0,0,2,2020-04-19,70,946,60,92,19,10,327,1454,1,4,1,3,5,0,0,0,0,0,0,0,0
697,1972,52,Graduation,Single,64500.0,1,0,2020-11-06,17,497,9,71,167,34,424,1202,5,5,0,4,7,0,0,0,0,0,1,0,0
698,1969,55,PhD,Together,36400.0,2,0,2020-11-01,67,897,98,50,68,7,89,1209,0,4,2,2,6,0,0,0,0,0,1,0,0
699,1951,73,Graduation,Divorced,50900.0,1,1,2021-09-14,60,238,104,51,16,154,24,587,1,4,3,3,7,0,0,0,1,0,0,1,0
700,1983,41,Graduation,Married,43000.0,0,1,2020-06-23,74,370,23,98,42,30,10,573,3,6,2,7,5,0,0,0,0,0,1,0,0
701,1962,62,PhD,Married,53200.0,0,0,2021-05-23,19,358,35,197,19,40,13,662,1,4,1,6,0,0,0,0,0,0,0,0,0
702,1974,50,Graduation,Together,16000.0,0,0,2020-08-30,10,50,39,34,8,57,367,555,5,5,1,6,6,0,0,0,0,0,0,0,0
703,1951,73,Graduation,Married,20800.0,0,0,2022-05-02,78,2195,30,394,8,112,8,2747,0,3,2,4,5,0,0,0,0,1,1,1,0
704,1956,68,Graduation,Single,67200.0,0,0,2021-04-07,45,1201,62,273,100,12,36,1684,2,4,3,1,0,0,0,0,0,0,0,0,0
705,1984,40,Graduation,Single,82300.0,1,0,2022-12-06,63,925,22,169,23,26,158,1323,2,2,4,5,4,0,0,0,0,0,0,0,0
706,1965,59,Basic,Married,32300.0,1,0,2022-02-18,80,1279,12,2250,14,142,16,3713,3,5,2,8,4,0,0,0,0,0,0,0,0
707,1984,40,Graduation,Together,44500.0,1,0,2022-07-11,97,221,49,146,33,19,174,642,3,6,3,7,7,0,0,0,1,0,0,1,0
708,1968,56,Master,Together,57600.0,0,0,2022-06-25,75,784,8,464,1075,164,40,2535,2,4,0,7,6,1,0,0,0,0,0,1,0
709,1948,76,Graduation,Married,69800.0,0,0,2021-08-31,27,247,64,250,78,41,54,734,1,3,2,6,9,0,0,0,0,0,0,0,0
710,1978,46,PhD,Divorced,18900.0,1,0,2022-05-28,47,370,67,945,112,17,26,1537,3,5,0,1,5,0,0,0,0,0,0,0,0
711,1962,62,Master,Single,32700.0,0,0,2021-09-17,34,70,12,628,14,69,15,808,1,10,2,6,8,0,0,0,0,0,0,0,0
712,1976,48,PhD,Single,42600.0,0,2,2020-05-03,7,295,168,136,71,25,85,780,2,4,1,3,2,1,0,0,0,0,0,1,0
713,1969,55,Graduation,Single,70100.0,0,1,2020-07-22,90,122,22,158,46,87,78,513,0,3,2,4,6,0,0,0,0,0,0,0,0
714,1952,72,Graduation,Together,165900.0,0,0,2021-03-01,21,245,29,125,36,29,108,572,4,5,0,12,6,0,0,0,0,0,0,0,0
715,1970,54,Graduation,Divorced,44800.0,0,0,2021-03-08,23,326,14,213,33,86,123,795,0,1,3,3,4,0,0,0,0,0,0,0,0
716,1993,31,2n Cycle,Single,25500.0,1,1,2021-06-25,65,158,48,376,19,49,23,673,1,6,2,10,3,0,0,0,0,0,1,0,0
717,1974,50,Master,Single,60700.0,1,0,2020-06-15,94,498,20,185,52,22,77,854,2,5,5,4,3,0,0,0,0,0,0,0,0
718,1968,56,Basic,Divorced,94300.0,0,0,2020-11-17,85,2016,12,947,40,11,116,3142,4,3,6,6,6,0,0,0,0,0,0,0,0
719,1980,44,Graduation,Married,52700.0,0,0,2021-05-06,63,201,45,224,22,54,64,610,3,2,4,3,5,0,0,1,0,0,0,1,0
720,1971,53,Master,Single,32400.0,1,1,2020-12-21,64,253,20,760,31,111,25,1200,2,2,4,11,4,0,0,0,1,0,0,1,0
721,1971,53,2n Cycle,Married,79200.0,0,1,2020-06-02,13,709,113,178,126,41,65,1232,2,0,1,7,7,0,0,1,1,0,1,2,0
722,1956,68,Graduation,Married,68800.0,0,1,2020-11-16,24,210,44,77,16,7,12,366,1,4,1,5,5,0,0,0,0,0,0,0,0
723,1971,53,Graduation,Married,30600.0,0,0,2020-01-06,99,162,39,92,21,121,59,494,3,5,2,5,3,0,0,0,0,0,0,0,0
724,1980,44,Master,Widow,60100.0,0,2,2022-04-16,99,242,102,191,64,50,17,666,3,4,4,7,9,0,0,0,0,0,0,0,0
725,1959,65,PhD,Single,80700.0,1,2,2022-07-11,2,881,39,110,27,67,47,1171,2,1,3,5,2,0,0,0,0,0,1,0,0
726,1984,40,Master,Single,88200.0,1,2,2022-08-20,4,128,79,69,202,32,33,543,2,8,3,6,3,0,0,0,0,0,0,0,0
727,1967,57,Graduation,Single,48400.0,0,0,2021-08-19,64,162,15,38,172,6,43,436,4,2,3,4,9,0,0,0,0,0,0,0,0
728,1959,65,Master,Together,42100.0,0,0,2020-03-07,53,1679,224,583,183,61,11,2741,1,6,1,7,8,0,0,0,0,1,0,1,0
729,1979,45,Graduation,Divorced,90100.0,0,1,2021-04-19,18,97,45,313,97,28,94,674,2,4,1,8,2,0,0,0,0,0,0,0,0
730,1965,59,Graduation,Together,28000.0,0,0,2021-08-13,96,286,7,244,134,12,108,791,1,3,4,7,8,0,0,0,0,0,0,0,0
731,1977,47,Graduation,Married,61700.0,2,0,2021-08-02,53,1698,36,235,45,265,19,2298,3,5,2,7,2,0,0,0,0,0,0,0,0
732,1965,59,Master,Married,25900.0,1,0,2022-07-18,93,2511,35,97,20,60,9,2732,5,5,2,8,7,0,0,0,1,0,0,1,0
733,1968,56,PhD,Single,83400.0,0,1,2020-05-25,75,814,37,477,29,43,23,1423,3,5,1,2,7,1,0,0,0,0,0,1,0
734,1974,50,PhD,Single,44200.0,1,1,2021-04-23,9,1145,5,41,10,12,91,1304,3,3,4,5,4,0,0,0,0,1,0,1,0
735,1972,52,Graduation,Married,91900.0,1,0,2021-06-25,97,196,20,62,34,15,45,372,2,1,3,11,4,0,0,0,0,0,0,0,0
736,1947,77,Master,Married,63300.0,1,1,2021-02-09,15,176,9,163,32,57,36,473,4,3,0,12,10,0,0,0,0,0,0,0,0
737,1956,68,Graduation,Single,27800.0,0,1,2022-05-20,45,2030,6,206,32,4,32,2310,4,3,4,4,7,0,0,0,0,0,0,0,0
738,1979,45,Master,Married,99100.0,0,1,2020-08-23,28,325,41,111,994,64,30,1565,4,3,2,1,6,0,0,0,0,0,0,0,0
739,1967,57,Graduation,Single,105300.0,1,0,2021-04-05,14,142,21,81,27,69,67,407,2,3,3,2,6,0,0,0,0,0,1,0,0
740,1963,61,Graduation,Widow,76400.0,0,0,2020-11-01,47,555,22,379,37,168,227,1388,3,3,1,0,4,0,0,0,0,0,0,0,0
741,1954,70,Graduation,Together,34700.0,2,0,2021-06-28,10,275,10,117,612,99,16,1129,1,8,2,3,5,0,0,0,0,0,0,0,0
742,1957,67,Graduation,Married,43200.0,1,0,2020-10-18,33,370,159,404,20,122,80,1155,0,7,4,6,5,0,0,1,0,0,0,1,0
743,1946,78,Master,Single,53600.0,2,0,2020-05-26,35,70,31,826,16,17,40,1000,3,7,2,4,10,0,0,0,0,0,0,0,0
744,1967,57,PhD,Single,35700.0,0,0,2020-05-02,29,45,6,40,32,7,37,167,2,5,4,6,4,0,0,0,0,0,0,0,0
745,1962,62,Graduation,Together,112700.0,1,2,2020-12-05,98,536,70,277,29,44,199,1155,2,4,2,4,7,0,0,0,0,0,1,0,0
746,1958,66,2n Cycle,Widow,53600.0,0,0,2021-09-21,72,266,21,251,159,52,122,871,2,5,2,7,1,0,0,0,0,0,0,0,0
747,1968,56,Graduation,Married,13700.0,2,0,2021-08-14,81,190,123,411,46,101,36,907,2,6,4,5,7,0,0,1,0,0,0,1,0
748,1973,51,PhD,Together,58900.0,0,0,2022-06-18,18,522,30,117,15,191,115,990,2,2,5,2,5,0,0,0,0,0,0,0,0
749,1992,32,2n Cycle,Single,42300.0,0,0,2020-09-11,67,165,14,198,60,9,10,456,2,6,0,7,7,0,0,0,0,1,1,1,0
750,1952,72,PhD,Divorced,48200.0,1,0,2022-08-17,69,270,16,426,53,86,9,860,6,5,3,5,1,0,0,0,1,0,0,1,0
751,1981,43,Graduation,Married,41900.0,0,1,2021-09-14,32,221,18,302,10,5,20,576,1,8,2,6,10,0,0,0,0,0,1,0,0
752,1979,45,2n Cycle,Single,73700.0,0,0,2022-04-04,95,877,55,1122,74,45,21,2194,2,5,4,4,4,0,0,0,0,0,0,0,0
753,1960,64,PhD,Together,85600.0,2,1,2021-07-11,79,121,16,104,81,74,38,434,7,4,2,8,8,0,0,0,0,0,0,0,0
754,1971,53,Graduation,Together,57300.0,0,1,2022-10-21,74,201,135,242,13,8,146,745,1,7,2,4,8,0,0,0,0,0,0,0,0
755,1963,61,Graduation,Married,42500.0,1,0,2022-10-08,21,1047,45,170,12,64,33,1371,4,5,1,5,8,1,0,0,0,0,0,1,0
756,1971,53,Master,Divorced,49000.0,0,1,2022-06-15,35,164,38,154,29,11,115,511,1,2,6,6,9,0,0,0,0,1,0,1,0
757,1985,39,PhD,Married,50500.0,1,1,2020-06-13,22,393,32,363,22,20,112,942,2,3,2,6,4,0,0,0,0,0,0,0,0
758,1975,49,PhD,Married,34000.0,1,0,2020-03-22,62,1940,28,207,84,85,8,2352,3,3,2,8,6,0,0,1,0,0,0,1,0
759,1974,50,2n Cycle,Married,66000.0,0,0,2022-06-03,25,424,10,80,28,23,92,657,5,7,1,1,5,0,0,0,0,0,0,0,0
760,1964,60,Master,Divorced,62400.0,0,1,2021-10-22,59,3270,43,555,36,23,154,4081,2,3,1,7,2,0,0,0,0,0,0,0,0
761,1952,72,Graduation,Single,104800.0,1,0,2021-05-27,94,1525,327,395,22,50,173,2492,0,3,2,4,9,1,0,0,0,0,0,1,0
762,1966,58,Graduation,Single,91400.0,0,0,2020-02-22,92,237,71,1028,138,84,45,1603,2,1,4,7,4,0,0,0,0,0,0,0,0
763,1982,42,Graduation,Married,36000.0,0,2,2020-07-06,4,105,48,415,17,30,44,659,2,8,5,6,3,1,0,0,1,0,0,2,0
764,1952,72,Master,Together,74100.0,1,0,2021-04-13,53,227,9,167,18,217,54,692,4,2,4,8,10,0,0,0,0,0,0,0,0
765,1957,67,Graduation,Together,31700.0,0,0,2020-02-12,37,488,109,144,43,20,37,841,1,4,3,5,3,0,0,0,0,0,0,0,0
766,1970,54,PhD,Single,69800.0,0,1,2021-07-05,61,512,79,614,157,140,20,1522,0,5,3,8,5,0,0,0,0,0,0,0,0
767,1958,66,Master,Divorced,39000.0,1,1,2020-03-23,24,666,121,84,71,57,19,1018,2,5,2,8,9,0,0,0,0,0,0,0,0
768,1960,64,Master,Married,30600.0,0,0,2020-12-24,97,133,10,69,21,67,81,381,1,3,4,5,5,0,0,0,0,0,0,0,0
769,1964,60,Graduation,Single,57200.0,0,0,2022-08-21,11,181,20,246,28,11,39,525,0,5,1,9,4,0,0,0,0,0,0,0,0
770,1953,71,Master,Married,13900.0,0,1,2022-11-28,21,569,4,31,7,132,43,786,3,2,3,7,2,0,0,1,0,0,0,1,0
771,1958,66,Graduation,Together,21600.0,1,1,2022-06-24,8,2739,5,261,453,33,141,3632,6,2,4,5,7,0,0,0,0,0,1,0,0
772,1976,48,Master,Married,45900.0,1,0,2021-07-23,83,131,16,315,283,549,47,1341,5,2,2,4,10,0,0,1,0,0,0,1,0
773,1954,70,Graduation,Married,52000.0,1,0,2021-01-06,28,328,52,149,59,42,16,646,0,3,5,6,8,0,0,0,0,1,0,1,0
774,1951,73,Graduation,Married,41900.0,0,0,2022-06-11,43,241,18,924,41,29,536,1789,2,2,1,9,7,0,0,0,0,0,0,0,0
775,1962,62,Master,Together,23400.0,0,1,2022-10-04,92,373,12,655,10,15,29,1094,4,7,2,4,3,1,0,0,1,0,0,2,0
776,1977,47,Graduation,Married,33800.0,0,1,2020-07-05,26,108,43,80,34,30,28,323,1,4,4,4,12,0,0,0,0,0,1,0,0
777,1966,58,Graduation,Single,60300.0,0,2,2022-08-20,54,391,5,397,125,174,61,1153,0,4,6,4,4,0,0,0,0,0,0,0,0
778,1963,61,Master,Together,66100.0,2,1,2021-12-13,80,1229,18,578,103,80,41,2049,2,5,1,12,5,0,0,0,0,0,0,0,0
779,1969,55,Master,Married,49600.0,0,1,2022-04-16,4,95,44,208,26,43,41,457,4,3,1,4,7,0,0,0,0,0,0,0,0
780,1949,75,PhD,Single,87100.0,0,0,2021-11-13,51,996,23,145,115,90,31,1400,5,5,2,6,5,1,0,0,0,0,0,1,0
781,1974,50,PhD,Married,60500.0,0,1,2021-10-19,12,137,145,74,173,20,129,678,1,8,5,5,2,0,0,0,0,0,0,0,0
782,1973,51,PhD,Together,34900.0,1,1,2020-08-02,41,433,13,101,42,16,148,753,1,6,1,8,4,0,0,0,0,0,0,0,0
783,1964,60,Graduation,Single,43700.0,1,0,2020-11-25,14,559,15,66,137,15,340,1132,2,3,1,3,9,0,0,0,0,0,0,0,0
784,1980,44,Graduation,Married,25500.0,1,0,2021-11-06,78,479,9,509,318,99,401,1815,2,5,4,8,3,0,0,0,0,0,0,0,0
785,1956,68,Graduation,Married,47500.0,1,1,2022-04-23,17,253,13,146,451,115,9,987,2,5,3,6,4,0,0,1,0,0,0,1,0
786,1981,43,2n Cycle,Married,85300.0,0,0,2022-10-11,49,714,44,357,27,17,90,1249,1,1,1,4,2,0,0,0,0,0,0,0,0
787,1970,54,PhD,Divorced,69500.0,0,0,2021-08-13,1,141,80,793,74,17,18,1123,3,8,4,4,9,0,0,0,0,0,0,0,0
788,1965,59,Graduation,Together,98000.0,0,1,2022-03-31,86,929,436,268,104,31,190,1958,4,4,4,8,5,0,0,0,0,0,1,0,0
789,1968,56,Graduation,Single,43200.0,1,1,2020-03-16,12,220,58,706,41,10,61,1096,4,9,3,3,4,0,0,0,0,0,0,0,0
790,1967,57,2n Cycle,Together,95400.0,1,0,2022-07-20,67,527,14,160,198,45,29,973,4,4,2,7,6,0,0,0,0,0,0,0,0
791,1982,42,Graduation,Married,45600.0,0,1,2020-06-29,46,246,134,287,45,178,15,905,1,3,2,5,5,0,0,0,0,0,0,0,0
792,1957,67,PhD,Together,101400.0,1,0,2021-10-06,88,1744,57,268,42,52,31,2194,2,2,4,6,2,0,0,0,0,0,1,0,0
793,1960,64,PhD,Single,49500.0,1,0,2021-05-31,74,538,31,96,12,106,21,804,4,2,4,4,12,0,0,0,0,0,0,0,0
794,1980,44,PhD,Married,70200.0,1,0,2021-10-24,49,691,110,151,12,11,196,1171,5,3,4,6,6,0,0,0,0,0,0,0,0
795,1962,62,Graduation,Married,101500.0,1,1,2020-08-25,11,824,573,967,35,23,55,2477,3,0,3,6,10,0,0,0,0,0,0,0,0
796,1978,46,Master,Married,45600.0,1,2,2022-04-07,12,273,24,132,6,6,17,458,1,5,2,4,3,0,0,0,0,0,0,0,0
797,1987,37,2n Cycle,Together,55500.0,0,1,2022-11-19,8,469,13,50,193,29,70,824,3,5,2,5,9,0,0,0,0,0,0,0,0
798,1964,60,PhD,Widow,92800.0,1,2,2020-01-03,58,456,154,159,128,469,74,1440,3,4,4,9,4,0,0,0,0,1,0,1,0
799,1976,48,PhD,Married,46900.0,1,0,2022-08-04,44,661,825,90,96,273,38,1983,0,5,0,7,10,0,0,0,0,0,0,0,0
800,1956,68,2n Cycle,Together,26500.0,0,0,2022-04-26,69,206,33,299,160,46,173,917,1,6,11,5,2,0,0,0,0,0,0,0,0
801,1977,47,PhD,Married,139900.0,1,0,2020-04-21,42,280,39,426,43,42,98,928,2,4,1,4,5,0,0,0,0,0,0,0,0
802,1971,53,Graduation,Widow,39900.0,1,0,2021-01-19,73,1152,35,275,53,53,75,1643,0,3,2,4,2,0,0,0,0,0,0,0,0
803,1974,50,PhD,Married,54000.0,0,1,2022-11-27,22,773,51,129,29,10,11,1003,0,7,3,7,2,0,0,0,0,0,0,0,0
804,1961,63,PhD,Together,87100.0,1,1,2022-01-10,78,205,11,225,167,44,38,690,3,3,6,3,5,0,0,0,1,0,0,1,0
805,1950,74,Graduation,Single,37300.0,0,2,2022-10-17,44,2502,41,131,5,4,91,2774,1,5,3,6,2,0,0,1,0,0,0,1,0
806,1974,50,Master,Single,30800.0,2,0,2022-06-24,22,186,39,42,159,3,65,494,3,4,3,7,2,0,0,0,0,0,0,0,0
807,1946,78,2n Cycle,Together,56500.0,1,0,2020-04-15,33,398,39,174,10,22,51,694,1,4,4,2,6,0,0,0,1,1,0,2,0
808,1965,59,2n Cycle,Married,21100.0,0,0,2021-02-20,15,1116,33,3959,30,592,93,5823,4,4,4,4,8,0,0,0,0,0,0,0,0
809,1979,45,Graduation,Together,43600.0,0,0,2021-06-30,62,1129,33,69,14,239,74,1558,1,3,4,6,5,0,0,0,0,0,0,0,0
810,1971,53,Graduation,Married,56300.0,1,1,2020-09-25,50,191,6,46,37,124,112,516,3,5,3,7,10,0,0,0,0,0,1,0,0
811,1990,34,Basic,Married,43900.0,0,0,2021-08-12,31,576,13,943,23,31,69,1655,2,2,4,7,2,0,0,0,0,0,1,0,0
812,1980,44,Master,Together,23800.0,0,0,2022-06-16,37,233,80,295,24,206,102,940,3,3,1,6,4,0,0,0,0,0,1,0,0
813,1961,63,Graduation,Married,107500.0,0,0,2022-09-19,55,589,116,297,88,23,109,1222,4,4,5,11,4,0,0,0,0,0,0,0,0
814,1969,55,2n Cycle,Married,52600.0,0,0,2020-09-05,68,312,19,134,55,10,47,577,2,6,6,5,5,0,0,0,0,0,1,0,0
815,1968,56,Master,Single,99400.0,0,0,2020-02-29,16,293,16,272,147,21,56,805,3,10,2,8,4,0,0,0,0,0,0,0,0
816,1951,73,PhD,Widow,44100.0,1,0,2021-05-05,85,143,69,198,68,7,54,539,1,4,1,2,7,0,0,0,0,0,0,0,0
817,1958,66,PhD,Together,32800.0,1,0,2020-11-20,38,1149,39,819,8,516,14,2545,0,4,1,8,3,0,0,1,1,1,0,3,0
818,1962,62,Graduation,Married,56900.0,1,0,2021-09-28,40,186,27,530,793,59,14,1609,1,4,3,3,4,0,0,0,0,0,0,0,0
819,1946,78,Graduation,Married,45100.0,1,0,2020-01-29,47,1573,83,365,7,12,86,2126,1,1,3,3,7,0,0,0,0,0,1,0,0
820,1969,55,Graduation,Divorced,28400.0,0,0,2022-04-15,81,242,7,85,58,26,89,507,0,3,1,6,4,0,0,0,0,0,0,0,0
821,1966,58,Master,Married,101300.0,0,0,2020-07-09,27,619,126,274,108,32,57,1216,4,4,4,8,4,0,0,0,0,0,0,0,0
822,1950,74,Graduation,Married,37100.0,0,0,2021-04-05,76,1688,6,96,58,177,72,2097,1,7,7,4,3,0,0,1,0,0,0,1,0
823,1973,51,Graduation,Together,20700.0,1,1,2020-08-20,49,203,10,736,30,497,99,1575,0,3,4,5,6,0,0,0,0,0,1,0,0
824,1976,48,Graduation,Together,94600.0,2,1,2022-08-03,0,604,15,121,267,119,87,1213,3,4,3,5,3,0,0,0,0,0,1,0,0
825,1971,53,PhD,Single,39300.0,1,1,2020-08-28,49,558,15,160,163,74,91,1061,5,4,4,6,3,0,0,0,0,0,0,0,0
826,1965,59,2n Cycle,Married,37400.0,1,0,2020-11-11,18,177,41,62,40,44,14,378,1,1,1,1,11,0,0,0,0,0,0,0,0
827,1975,49,Graduation,Married,21400.0,1,0,2022-10-17,97,403,64,99,22,33,319,940,3,3,1,3,9,0,0,0,0,0,0,0,0
828,1976,48,Graduation,Widow,115300.0,0,1,2021-08-20,58,806,33,153,27,41,81,1141,5,6,4,9,11,0,0,0,0,0,0,0,0
829,1972,52,Master,Married,26900.0,0,0,2022-11-08,67,2000,7,150,17,33,138,2345,3,3,0,3,3,0,0,0,0,0,0,0,0
830,1959,65,Graduation,Single,51400.0,0,1,2021-07-13,66,239,6,82,40,25,95,487,5,5,1,6,6,0,0,0,1,0,0,1,0
831,1972,52,Graduation,Single,77500.0,0,0,2022-04-30,40,520,84,758,13,22,23,1420,1,3,1,6,3,0,0,0,0,1,0,1,0
832,1982,42,Graduation,Together,61200.0,1,0,2022-09-15,9,321,71,164,43,12,27,638,1,3,4,6,5,0,0,0,0,0,1,0,0
833,1962,62,Graduation,Married,48600.0,0,1,2022-08-25,27,420,108,111,110,24,30,803,2,6,4,8,4,0,0,0,0,1,1,1,0
834,1992,32,Graduation,Married,22100.0,0,0,2021-05-14,33,173,23,428,20,6,177,827,2,7,1,6,5,0,0,0,0,0,0,0,0
835,1963,61,Graduation,Together,33900.0,0,0,2022-07-24,38,280,64,2252,39,15,18,2668,1,4,0,5,4,1,0,0,0,0,0,1,0
836,1969,55,Graduation,Divorced,54700.0,0,0,2020-10-23,82,1669,15,130,61,28,17,1920,1,2,0,7,3,0,0,0,0,0,0,0,0
837,1961,63,2n Cycle,Divorced,34300.0,0,0,2022-02-24,55,378,51,139,73,40,78,759,1,8,0,3,7,0,0,0,0,0,0,0,0
838,1971,53,Graduation,Married,55100.0,0,0,2021-01-25,51,381,18,96,35,41,368,939,2,5,2,4,3,0,0,0,0,0,0,0,0
839,1949,75,PhD,Married,69400.0,0,1,2022-11-06,99,184,15,405,373,57,25,1059,3,3,3,7,9,0,0,0,0,0,0,0,0
840,1962,62,PhD,Divorced,79400.0,1,1,2020-10-06,2,1088,42,567,46,53,257,2053,3,8,3,4,5,0,0,0,0,0,0,0,0
841,1956,68,Graduation,Single,27800.0,0,1,2020-05-22,22,795,35,169,9,280,111,1399,3,1,2,8,7,0,0,0,0,0,0,0,0
842,1970,54,PhD,Divorced,143500.0,1,0,2021-07-19,16,495,97,178,40,246,47,1103,2,2,1,9,8,0,0,0,0,0,0,0,0
843,1979,45,Graduation,Married,72300.0,1,2,2022-04-29,70,2537,11,354,208,22,19,3151,2,4,5,7,6,0,0,0,0,0,0,0,0
844,1976,48,Basic,Together,50000.0,1,1,2021-11-27,25,214,91,430,186,93,36,1050,3,3,2,7,8,0,0,0,0,0,1,0,0
845,1942,82,Graduation,Single,84400.0,1,0,2022-11-05,17,178,38,1122,14,29,29,1410,2,5,0,5,4,0,0,0,0,0,0,0,0
846,1991,33,Graduation,Single,155700.0,0,1,2021-07-01,45,432,118,169,44,17,208,988,3,4,6,4,7,0,0,0,0,0,0,0,0
847,1972,52,Graduation,Together,25100.0,0,1,2020-01-06,69,137,104,474,21,66,45,847,1,4,4,5,3,0,0,0,0,0,0,0,0
848,1960,64,Basic,Married,44900.0,0,1,2021-08-02,30,436,4,211,107,17,84,859,4,5,4,5,3,0,0,0,0,0,0,0,0
849,1970,54,PhD,Together,16000.0,0,0,2021-09-03,92,338,102,25,9,12,80,566,2,2,4,3,11,0,0,0,0,0,0,0,0
850,1970,54,PhD,Married,54900.0,1,0,2022-09-29,8,1133,112,1065,287,17,28,2642,3,4,2,6,5,0,0,0,0,0,0,0,0
851,1961,63,Graduation,Together,59600.0,1,1,2020-10-31,34,239,10,268,12,15,56,600,1,4,1,4,4,0,1,0,1,0,0,2,0
852,1971,53,Master,Divorced,49100.0,0,0,2022-07-03,80,482,7,369,36,296,152,1342,3,0,1,2,3,0,0,0,0,0,1,0,0
853,1962,62,Graduation,Together,36500.0,0,1,2022-09-18,59,403,74,536,11,8,44,1076,1,6,5,5,5,0,0,0,0,0,0,0,0
854,1964,60,2n Cycle,Single,18700.0,0,1,2021-12-07,75,773,31,347,88,23,33,1295,1,5,2,4,3,0,0,0,0,0,0,0,0
855,1961,63,Graduation,Married,59800.0,1,1,2021-11-11,62,142,16,82,9,8,109,366,7,4,4,3,5,0,0,0,0,0,0,0,0
856,1953,71,Graduation,Single,100600.0,1,0,2022-02-11,99,212,177,429,42,19,23,902,1,6,2,3,8,0,0,0,0,0,1,0,0
857,1970,54,Graduation,Widow,37700.0,1,1,2022-07-21,51,192,41,320,33,8,8,602,3,3,2,9,7,0,0,0,0,0,0,0,0
858,1975,49,Graduation,Married,61800.0,2,0,2021-10-21,47,149,7,53,18,58,70,355,3,4,1,5,5,0,0,0,0,0,1,0,0
859,1974,50,PhD,Married,23600.0,0,1,2021-01-21,60,614,8,1242,182,5,153,2204,2,2,3,6,3,0,0,0,0,0,0,0,0
860,1978,46,Graduation,Together,62300.0,0,1,2021-05-04,23,662,106,137,346,179,391,1821,2,5,0,6,3,0,0,0,0,0,0,0,0
861,1972,52,Master,Married,41400.0,0,0,2022-02-23,73,1049,30,571,26,8,61,1745,1,7,2,10,6,0,0,0,1,0,0,1,0
862,1963,61,Graduation,Single,,0,1,2021-04-23,57,303,14,135,49,11,125,637,2,2,2,10,4,1,0,0,0,0,1,1,0
863,1978,46,PhD,Divorced,34700.0,1,0,2022-04-21,63,211,49,103,20,67,218,668,7,6,1,4,4,0,0,0,0,0,0,0,0
864,1954,70,Graduation,Together,41400.0,1,0,2020-03-30,29,142,15,171,11,313,51,703,2,4,2,4,8,0,0,0,0,0,0,0,0
865,1959,65,Graduation,Married,60100.0,1,0,2021-10-13,28,1334,10,2160,15,20,28,3567,5,4,1,3,3,0,0,0,0,0,0,0,0
866,1958,66,PhD,Together,26600.0,0,0,2022-08-26,9,258,99,1880,11,60,21,2329,2,7,2,7,4,0,0,0,0,0,1,0,0
867,1980,44,Graduation,Single,41300.0,0,0,2022-02-19,38,172,122,107,192,10,36,639,3,4,6,5,7,0,0,0,0,0,0,0,0
868,1979,45,Graduation,Married,49000.0,0,0,2022-03-01,54,739,52,770,70,18,257,1906,3,2,2,3,5,0,0,0,0,0,0,0,0
869,1974,50,Master,Together,29500.0,0,1,2020-11-07,27,232,5,184,13,25,138,597,1,0,2,8,5,0,0,0,0,0,0,0,0
870,1980,44,2n Cycle,Together,118500.0,1,1,2022-10-11,17,212,298,1946,26,20,51,2553,3,3,5,4,1,0,0,0,0,0,1,0,0
871,1959,65,Graduation,Together,33200.0,0,1,2020-03-16,40,143,278,680,13,121,200,1435,5,7,3,7,5,0,0,0,0,0,1,0,0
872,1972,52,Graduation,Married,36300.0,1,0,2020-09-15,80,366,139,249,7,79,80,920,1,3,0,6,5,0,0,0,0,0,0,0,0
873,1967,57,PhD,Single,31300.0,1,2,2022-10-25,74,118,41,197,76,16,37,485,5,3,2,6,7,0,0,0,0,0,0,0,0
874,1978,46,Graduation,Married,118600.0,0,1,2021-11-10,64,395,39,411,46,12,71,974,1,4,6,8,1,0,0,0,0,0,0,0,0
875,1967,57,Graduation,Married,65200.0,1,0,2020-07-24,80,178,51,331,349,16,80,1005,1,2,1,8,6,1,0,0,0,0,0,1,0
876,1964,60,Graduation,Divorced,31900.0,0,1,2022-06-20,99,132,8,58,5,141,55,399,6,3,3,6,3,0,0,0,0,0,0,0,0
877,1974,50,PhD,Single,85000.0,1,0,2020-07-23,99,260,20,259,121,30,367,1057,2,1,6,5,8,0,0,0,0,0,0,0,0
878,1978,46,PhD,Married,55100.0,1,1,2022-12-13,45,413,16,103,131,107,44,814,4,5,4,6,7,0,0,0,0,0,0,0,0
879,1961,63,Graduation,Married,56600.0,2,0,2022-07-24,59,484,62,116,155,236,16,1069,1,3,2,7,2,0,0,0,0,0,0,0,0
